CourseId,Review,Label
getting-started-with-essay-writing,"Excellent course, well taught by instructors. Peer review system enables you to know what exactly graders are looking out for. I took the course to help me prepare for a test. The test is a prerequisite for a graduate course I needed to take at Harvard University. Taking this MOOC course paid off because I passed the test and I am going on to register for my graduate course.",5
getting-started-with-essay-writing,Excellent course for students who wants to learn about writing academic essays.,5
getting-started-with-essay-writing,Thank yiu,5
getting-started-with-essay-writing,Recommend this course to high school and college students.,5
getting-started-with-essay-writing,"i found this course very effective, supportive and informative . i had downloaded all videos and practicing it.",5
getting-started-with-essay-writing,Nice introduction to essay writing. It gives several tips and examples.,4
getting-started-with-essay-writing,Very good.,5
getting-started-with-essay-writing,Great course for practicing! Totally recommend it.,5
getting-started-with-essay-writing,"This course is fabulous!! The participants will learn what the types of essays are, they will learn the parts of an essay, and they will learn how to formulate/structure essays. Thank you so very much, Coursera and Professor Chapman!!! I have learned a significant amount of information which have enhanced my writing skills.",5
getting-started-with-essay-writing,this course helps a lot in developing essay ability especially to those who didn't get chance in school days.,5
getting-started-with-essay-writing,Loved a lot.,5
getting-started-with-essay-writing,"Very good!!! After the course, I feel more confident to writing an essay.",4
getting-started-with-essay-writing,I'm actually pretty happy with this course; I'll keep progressing to the Specialization.,5
getting-started-with-essay-writing,I learned so much and this course was a really big help in leveling up my essay writing skills.,5
getting-started-with-essay-writing,Good!!,5
getting-started-with-essay-writing,Great course!,5
getting-started-with-essay-writing,bad for the projects,1
getting-started-with-essay-writing,"Nice course! But in my opinion, it needs to give more practice exercises for each sub topic so that student doesnt think the course as fast paced.",4
getting-started-with-essay-writing,"The is the most useful course for me, I have ever attended.",5
getting-started-with-essay-writing,This course really helps improvise and develop essay writing skills.,4
getting-started-with-essay-writing,The process is awesome.......,5
